Wall time,Step,Value
1542641554.404294,0,4407.5458984375
1542641554.836649,11,1026.5626220703125
1542641555.087788,22,698.84423828125
1542641555.336535,33,578.142822265625
1542641555.587135,44,452.6824645996094
1542641555.838107,55,421.5682678222656
1542641556.088746,66,400.453857421875
1542641556.340083,77,363.9015197753906
1542641556.590996,88,338.2897033691406
1542641556.841941,99,326.07110595703125
1542641557.0927,110,308.1027526855469
1542641557.351374,121,271.09130859375
1542641557.603237,132,263.8395080566406
1542641557.854818,143,282.4360656738281
1542641558.106531,154,245.09420776367188
1542641558.357886,165,258.4044494628906
1542641558.609744,176,226.71908569335938
1542641558.860866,187,220.56663513183594
1542641559.112919,198,207.36900329589844
1542641559.364877,209,192.07252502441406
1542641559.616198,220,189.47756958007812
1542641559.880136,231,198.88055419921875
1542641560.133081,242,194.183349609375
1542641560.384744,253,173.03634643554688
1542641560.636341,264,188.30372619628906
1542641560.888228,275,171.2364501953125
1542641561.139802,286,169.8369903564453
1542641561.391522,297,171.72760009765625
1542641561.643002,308,163.95425415039062
1542641561.894829,319,169.28758239746094
1542641562.147909,330,163.57412719726562
1542641562.407556,341,142.94149780273438
1542641562.659618,352,151.21310424804688
1542641562.911471,363,140.73297119140625
1542641563.16232,374,148.53262329101562
1542641563.413079,385,145.3146209716797
1542641563.664584,396,126.52003479003906
1542641563.917182,407,138.38333129882812
1542641564.17206,418,130.29263305664062
1542641564.423929,429,128.86595153808594
1542641564.676704,440,127.65828704833984
1542641564.938126,451,128.29429626464844
1542641565.188771,462,114.87456512451172
1542641565.440985,473,139.04551696777344
1542641565.692204,484,117.06578063964844
1542641565.943466,495,112.94831848144531
1542641566.195056,506,110.27725219726562
1542641566.446951,517,95.7673110961914
1542641566.697695,528,102.85177612304688
1542641566.949418,539,109.77079010009766
1542641567.201177,550,104.25794219970703
1542641567.461312,561,101.43927764892578
1542641567.711774,572,94.9439468383789
1542641567.964752,583,106.13574981689453
1542641568.216407,594,99.19677734375
1542641568.469129,605,89.71700286865234
1542641568.720636,616,86.23368835449219
1542641568.973014,627,97.63688659667969
1542641569.225763,638,89.26228332519531
1542641569.477982,649,88.67172241210938
1542641569.730135,660,97.80345916748047
1542641569.991107,671,86.26909637451172
1542641570.242228,682,75.84395599365234
1542641570.494875,693,78.19364166259766
1542641570.746601,704,82.78047180175781
1542641570.998005,715,78.14936828613281
1542641571.249749,726,72.49822998046875
1542641571.504811,737,83.88847351074219
1542641571.756979,748,84.05370330810547
1542641572.008485,759,72.1041488647461
1542641572.260438,770,86.42890167236328
1542641572.520466,781,81.44129180908203
1542641572.77283,792,74.76788330078125
1542641573.026023,803,74.36375427246094
1542641573.277648,814,75.53791809082031
1542641573.530211,825,70.4101791381836
1542641573.781962,836,76.03378295898438
1542641574.032718,847,78.88331604003906
1542641574.284504,858,65.5608901977539
1542641574.536163,869,69.15303802490234
1542641574.787496,880,69.1488265991211
1542641575.046687,891,71.50654602050781
1542641575.298018,902,68.46710968017578
1542641575.548763,913,57.98590087890625
1542641575.800416,924,64.00105285644531
1542641576.052407,935,59.92449951171875
1542641576.303517,946,59.53226852416992
1542641576.55307,957,67.27202606201172
1542641576.800602,968,61.945404052734375
1542641577.052482,979,61.486305236816406
1542641577.300815,990,56.26332092285156
1542641577.673591,1001,63.91870880126953
1542641577.917116,1012,55.179443359375
1542641578.164983,1023,63.93804168701172
1542641578.413105,1034,56.56428146362305
1542641578.661173,1045,59.45396423339844
1542641578.906419,1056,53.13071823120117
1542641579.151775,1067,50.51295852661133
1542641579.397405,1078,59.06394577026367
1542641579.642559,1089,56.885032653808594
1542641579.891122,1100,56.95539093017578
1542641580.147594,1111,54.02538299560547
1542641580.391369,1122,49.530723571777344
1542641580.633792,1133,56.16326904296875
1542641580.882669,1144,49.38398361206055
1542641581.128027,1155,49.22084426879883
1542641581.374078,1166,50.87939453125
1542641581.621012,1177,46.52730178833008
1542641581.863676,1188,45.829185485839844
1542641582.111825,1199,46.74446105957031
1542641582.358784,1210,50.86308288574219
1542641582.611873,1221,47.67585372924805
1542641582.857555,1232,43.939918518066406
1542641583.103166,1243,44.90950393676758
1542641583.345467,1254,45.8475341796875
1542641583.589155,1265,46.264076232910156
1542641583.837552,1276,44.888423919677734
1542641584.083052,1287,41.72515869140625
1542641584.327759,1298,35.608795166015625
1542641584.569837,1309,45.81486129760742
1542641584.812471,1320,48.14099884033203
1542641585.064464,1331,45.00341033935547
1542641585.307695,1342,40.587913513183594
1542641585.550357,1353,34.21642303466797
1542641585.792362,1364,40.304168701171875
1542641586.035822,1375,45.020729064941406
1542641586.276948,1386,41.55059051513672
1542641586.51865,1397,39.92390060424805
1542641586.76325,1408,44.99824142456055
1542641587.007492,1419,38.02076721191406
1542641587.251505,1430,36.02698516845703
1542641587.504827,1441,40.21842956542969
1542641587.746831,1452,38.8675422668457
1542641587.987373,1463,36.472286224365234
1542641588.233611,1474,32.773353576660156
1542641588.478588,1485,35.32676696777344
1542641588.723396,1496,34.37256622314453
1542641588.965443,1507,35.45869445800781
1542641589.207371,1518,36.39693832397461
1542641589.450593,1529,38.20587921142578
1542641589.693798,1540,28.2487735748291
1542641589.945552,1551,33.50008010864258
1542641590.190678,1562,40.5224609375
1542641590.435004,1573,29.65545654296875
1542641590.678458,1584,35.4232177734375
1542641590.923036,1595,35.22612762451172
1542641591.164895,1606,34.92158889770508
1542641591.411608,1617,34.375953674316406
1542641591.654458,1628,37.76988983154297
1542641591.897959,1639,32.162349700927734
1542641592.141654,1650,28.136547088623047
1542641592.394021,1661,30.87694549560547
1542641592.638453,1672,33.077125549316406
1542641592.881591,1683,29.48345375061035
1542641593.126308,1694,26.734703063964844
1542641593.368583,1705,29.503101348876953
1542641593.611389,1716,32.65321731567383
1542641593.856508,1727,29.604347229003906
1542641594.104365,1738,35.073036193847656
1542641594.347839,1749,31.643123626708984
1542641594.591678,1760,29.701906204223633
1542641594.842634,1771,23.12017059326172
1542641595.085761,1782,25.702392578125
1542641595.330003,1793,25.748306274414062
1542641595.5802,1804,28.105432510375977
1542641595.822516,1815,28.19429588317871
1542641596.072587,1826,31.12425422668457
1542641596.317103,1837,29.29448699951172
1542641596.561259,1848,25.868576049804688
1542641596.807461,1859,34.157745361328125
1542641597.053476,1870,27.153560638427734
1542641597.30679,1881,28.5166015625
1542641597.54941,1892,28.074182510375977
1542641597.792193,1903,27.87386703491211
1542641598.03836,1914,33.42972183227539
1542641598.28065,1925,24.09795379638672
1542641598.528198,1936,29.7167911529541
1542641598.773779,1947,24.654552459716797
1542641599.017961,1958,27.30701446533203
1542641599.260537,1969,27.095680236816406
1542641599.502695,1980,24.117820739746094
1542641599.75125,1991,31.619901657104492
1542641600.101413,2002,28.109607696533203
1542641600.347749,2013,28.212078094482422
1542641600.595713,2024,21.199687957763672
1542641600.839048,2035,28.277435302734375
1542641601.085826,2046,31.26401138305664
1542641601.329758,2057,23.860523223876953
1542641601.574398,2068,21.439491271972656
1542641601.822808,2079,18.872173309326172
1542641602.069862,2090,26.033302307128906
1542641602.320944,2101,27.124629974365234
1542641602.565583,2112,28.05562973022461
1542641602.814026,2123,19.049579620361328
1542641603.060654,2134,26.88448143005371
1542641603.308457,2145,22.785158157348633
1542641603.555612,2156,21.757465362548828
1542641603.800463,2167,22.82526397705078
1542641604.044003,2178,21.728696823120117
1542641604.287585,2189,17.25554656982422
1542641604.535501,2200,19.07377052307129
1542641604.788706,2211,23.23636817932129
1542641605.034773,2222,18.121177673339844
1542641605.284394,2233,24.875534057617188
1542641605.529441,2244,19.581764221191406
1542641605.776191,2255,20.218536376953125
1542641606.021821,2266,18.965862274169922
1542641606.268892,2277,17.602622985839844
1542641606.514841,2288,16.316455841064453
1542641606.757401,2299,17.32236671447754
1542641607.003999,2310,17.9953556060791
1542641607.259298,2321,13.124689102172852
1542641607.502227,2332,20.010334014892578
1542641607.747331,2343,22.07196807861328
1542641607.991221,2354,18.04146957397461
1542641608.237212,2365,21.068065643310547
1542641608.482753,2376,17.829050064086914
1542641608.729126,2387,18.326507568359375
1542641608.973104,2398,16.89681625366211
1542641609.218679,2409,19.29666519165039
1542641609.462457,2420,15.477783203125
1542641609.713615,2431,14.802178382873535
1542641609.962128,2442,19.806331634521484
1542641610.206055,2453,18.96247100830078
1542641610.453528,2464,18.445194244384766
1542641610.703372,2475,12.39352035522461
1542641610.949894,2486,14.973219871520996
1542641611.199436,2497,14.102270126342773
1542641611.448054,2508,16.360496520996094
1542641611.692628,2519,21.112756729125977
1542641611.936217,2530,17.86620330810547
1542641612.188279,2541,15.349760055541992
1542641612.433694,2552,16.197179794311523
1542641612.682354,2563,17.53708839416504
1542641612.928747,2574,13.109395980834961
1542641613.176908,2585,14.20831298828125
1542641613.421916,2596,12.829832077026367
1542641613.66829,2607,16.985488891601562
1542641613.91548,2618,16.312908172607422
1542641614.160434,2629,15.61610221862793
1542641614.406672,2640,16.548160552978516
1542641614.656804,2651,16.90032196044922
1542641614.899666,2662,17.077428817749023
1542641615.145519,2673,14.1690034866333
1542641615.39164,2684,17.82501983642578
1542641615.636817,2695,14.926273345947266
1542641615.88243,2706,13.763801574707031
1542641616.125119,2717,12.74488639831543
1542641616.368901,2728,14.488140106201172
1542641616.616123,2739,14.47182559967041
1542641616.857992,2750,15.720699310302734
1542641617.106469,2761,12.217400550842285
1542641617.350748,2772,14.25011920928955
1542641617.597971,2783,16.35963249206543
1542641617.844737,2794,12.709844589233398
1542641618.090611,2805,17.476661682128906
1542641618.336076,2816,14.019777297973633
1542641618.582697,2827,18.99099349975586
1542641618.8269,2838,11.091316223144531
1542641619.070874,2849,13.61644458770752
1542641619.31635,2860,11.988998413085938
1542641619.571549,2871,15.572554588317871
1542641619.81595,2882,16.844833374023438
1542641620.061004,2893,10.964029312133789
1542641620.30543,2904,17.830738067626953
1542641620.552027,2915,18.709075927734375
1542641620.798962,2926,14.124945640563965
1542641621.047416,2937,12.601381301879883
1542641621.294968,2948,17.594310760498047
1542641621.538913,2959,11.425100326538086
1542641621.783061,2970,10.886577606201172
1542641622.040381,2981,15.19991683959961
1542641622.286493,2992,12.911726951599121
1542641622.637544,3003,14.449138641357422
1542641622.88418,3014,17.146024703979492
1542641623.130911,3025,16.68230628967285
1542641623.376187,3036,13.079010009765625
1542641623.622403,3047,13.367426872253418
1542641623.87114,3058,14.212186813354492
1542641624.120301,3069,10.518756866455078
1542641624.368361,3080,13.075575828552246
1542641624.619149,3091,11.098388671875
1542641624.866406,3102,12.884193420410156
1542641625.115406,3113,14.199603080749512
1542641625.360118,3124,12.416244506835938
1542641625.604933,3135,11.200160026550293
1542641625.850252,3146,12.468111991882324
1542641626.091803,3157,11.380941390991211
1542641626.336849,3168,11.925047874450684
1542641626.582636,3179,12.758130073547363
1542641626.826713,3190,10.62682819366455
1542641627.079593,3201,10.236130714416504
1542641627.325581,3212,9.559823989868164
1542641627.571027,3223,13.243375778198242
1542641627.820108,3234,13.927080154418945
1542641628.066777,3245,9.672745704650879
1542641628.310514,3256,10.73945426940918
1542641628.554479,3267,9.836997985839844
1542641628.801589,3278,8.529683113098145
1542641629.047845,3289,10.245887756347656
1542641629.289412,3300,12.758929252624512
1542641629.543733,3311,9.99209213256836
1542641629.790701,3322,10.843531608581543
1542641630.037947,3333,8.78597640991211
1542641630.285164,3344,11.2450532913208
1542641630.532489,3355,8.358352661132812
1542641630.778328,3366,9.778999328613281
1542641631.02498,3377,8.777417182922363
1542641631.267708,3388,8.14007568359375
1542641631.512318,3399,10.290925979614258
1542641631.759022,3410,7.4746503829956055
1542641632.014828,3421,9.750224113464355
1542641632.260276,3432,8.29294490814209
1542641632.507206,3443,9.504734992980957
1542641632.754146,3454,8.194477081298828
1542641633.000948,3465,7.141993045806885
1542641633.245206,3476,7.939276218414307
1542641633.487813,3487,7.286216735839844
1542641633.732832,3498,9.687091827392578
1542641633.97813,3509,7.142551422119141
1542641634.226383,3520,7.521981239318848
1542641634.481056,3531,6.758873462677002
1542641634.727433,3542,8.965357780456543
1542641634.97441,3553,6.166529178619385
1542641635.223287,3564,6.060728073120117
1542641635.470645,3575,8.78643798828125
1542641635.717465,3586,6.042299270629883
1542641635.964784,3597,8.846440315246582
1542641636.209523,3608,8.573569297790527
1542641636.453806,3619,5.790203094482422
1542641636.70265,3630,6.624944686889648
1542641636.958619,3641,7.256163120269775
1542641637.203952,3652,7.856844902038574
1542641637.449878,3663,6.624689102172852
1542641637.697643,3674,8.486518859863281
1542641637.941292,3685,6.350096702575684
1542641638.186055,3696,8.763960838317871
1542641638.4296,3707,4.844330787658691
1542641638.674971,3718,5.796938896179199
1542641638.919442,3729,5.813750743865967
1542641639.163736,3740,6.584168434143066
1542641639.414233,3751,6.125528335571289
1542641639.657175,3762,5.310754299163818
1542641639.902985,3773,8.184823989868164
1542641640.147874,3784,5.0291218757629395
1542641640.392753,3795,10.008874893188477
1542641640.635924,3806,5.002341270446777
1542641640.880577,3817,5.151821613311768
1542641641.124737,3828,5.003365516662598
1542641641.366958,3839,5.875974178314209
1542641641.610245,3850,5.862672328948975
1542641641.860668,3861,5.370599746704102
1542641642.108223,3872,5.371636390686035
1542641642.351871,3883,4.662030220031738
1542641642.597011,3894,6.6307759284973145
1542641642.838853,3905,6.78354549407959
1542641643.082038,3916,4.948541164398193
1542641643.330315,3927,4.789847373962402
1542641643.574886,3938,4.6222100257873535
1542641643.821602,3949,4.542111396789551
1542641644.064712,3960,4.657941818237305
1542641644.315208,3971,6.799214839935303
1542641644.561746,3982,4.847020149230957
1542641644.807983,3993,4.541831970214844
1542641645.149684,4004,8.731945991516113
1542641645.397317,4015,5.32099723815918
1542641645.647442,4026,5.5327372550964355
1542641645.894211,4037,5.70084285736084
1542641646.142372,4048,4.713714599609375
1542641646.387138,4059,3.9769721031188965
1542641646.632711,4070,5.467562675476074
1542641646.882952,4081,7.315489768981934
1542641647.125075,4092,5.520319938659668
1542641647.371607,4103,4.238443374633789
1542641647.615547,4114,4.574029445648193
1542641647.861454,4125,3.7718968391418457
1542641648.10932,4136,4.3962554931640625
1542641648.357312,4147,4.647160053253174
1542641648.601814,4158,4.961380481719971
1542641648.848386,4169,5.626499176025391
1542641649.094587,4180,7.579976558685303
1542641649.347797,4191,5.485533714294434
1542641649.592823,4202,5.998221397399902
1542641649.836942,4213,4.647429466247559
1542641650.081465,4224,4.240510940551758
1542641650.327252,4235,3.4627790451049805
1542641650.573853,4246,3.010399103164673
1542641650.822912,4257,4.389251708984375
1542641651.065443,4268,4.730382919311523
1542641651.311473,4279,4.88975715637207
1542641651.555477,4290,6.047791004180908
1542641651.807923,4301,6.27173376083374
1542641652.052847,4312,5.560990810394287
1542641652.301512,4323,5.245054244995117
1542641652.546629,4334,5.120406150817871
1542641652.7912,4345,2.5629913806915283
1542641653.034526,4356,5.873592853546143
1542641653.279753,4367,3.8371386528015137
1542641653.523352,4378,4.5650835037231445
1542641653.764984,4389,5.397156715393066
1542641654.007784,4400,5.380558013916016
1542641654.260753,4411,3.8736696243286133
1542641654.508892,4422,3.7592272758483887
1542641654.756686,4433,6.219662666320801
1542641655.003892,4444,3.331926107406616
1542641655.25218,4455,4.703203201293945
1542641655.498333,4466,3.398852825164795
1542641655.745736,4477,4.25478982925415
1542641655.990552,4488,3.4447810649871826
1542641656.234491,4499,6.149237632751465
1542641656.479189,4510,5.175090312957764
1542641656.731929,4521,3.301325798034668
1542641656.976046,4532,6.474903583526611
1542641657.220294,4543,4.295331954956055
1542641657.467949,4554,6.485600471496582
1542641657.716646,4565,4.324821472167969
1542641657.965111,4576,3.905651569366455
1542641658.213099,4587,3.478280544281006
1542641658.456515,4598,4.611533164978027
1542641658.700062,4609,4.786369800567627
1542641658.944114,4620,3.886497735977173
1542641659.199318,4631,4.722225666046143
1542641659.445435,4642,4.069352626800537
1542641659.689532,4653,5.014798164367676
1542641659.930611,4664,5.264612674713135
1542641660.177241,4675,3.9289026260375977
1542641660.420251,4686,5.7347412109375
1542641660.665547,4697,5.517508506774902
1542641660.909418,4708,3.767274856567383
1542641661.155497,4719,3.7298271656036377
1542641661.400152,4730,2.6328186988830566
1542641661.651009,4741,4.2668609619140625
1542641661.896243,4752,4.323680877685547
1542641662.138584,4763,5.669189453125
1542641662.385405,4774,2.565072774887085
1542641662.631452,4785,6.108712673187256
1542641662.874484,4796,4.861641883850098
1542641663.121871,4807,4.215626239776611
1542641663.364903,4818,4.796621799468994
1542641663.610804,4829,2.8912174701690674
1542641663.85624,4840,4.525503158569336
1542641664.107603,4851,2.641214370727539
1542641664.350555,4862,5.097681045532227
1542641664.593706,4873,2.9452056884765625
1542641664.836645,4884,7.3193440437316895
1542641665.080252,4895,3.657522678375244
1542641665.324177,4906,2.176751136779785
1542641665.565456,4917,4.639895915985107
1542641665.809119,4928,3.1143181324005127
1542641666.053481,4939,4.067842960357666
1542641666.296559,4950,2.9035484790802
1542641666.547176,4961,5.83033561706543
1542641666.788495,4972,3.4951579570770264
1542641667.033926,4983,6.159523963928223
1542641667.278374,4994,3.26876163482666
1542641667.620495,5005,4.351405620574951
1542641667.863479,5016,3.0829904079437256
1542641668.10688,5027,3.5348703861236572
1542641668.350932,5038,3.116417407989502
1542641668.594316,5049,3.06506609916687
1542641668.838188,5060,5.616531848907471
1542641669.085373,5071,2.0008301734924316
1542641669.329741,5082,3.376361846923828
1542641669.57461,5093,4.159903526306152
1542641669.821614,5104,4.120380401611328
1542641670.062312,5115,2.674976110458374
1542641670.303487,5126,2.623854637145996
1542641670.546961,5137,3.2497611045837402
1542641670.788006,5148,3.1812212467193604
1542641671.03032,5159,3.829679250717163
1542641671.270403,5170,2.12925124168396
1542641671.519916,5181,3.449153423309326
1542641671.762007,5192,2.815150737762451
1542641672.003118,5203,3.988821506500244
1542641672.249025,5214,3.814507007598877
1542641672.492424,5225,2.6883645057678223
1542641672.735233,5236,2.6306304931640625
1542641672.979752,5247,5.190868854522705
1542641673.220824,5258,1.8356348276138306
1542641673.46529,5269,1.8133935928344727
1542641673.708263,5280,2.476255416870117
1542641673.960018,5291,3.008333206176758
1542641674.202523,5302,2.957590341567993
1542641674.443043,5313,3.60109281539917
1542641674.683216,5324,2.1632211208343506
1542641674.923874,5335,1.950740933418274
1542641675.163828,5346,2.325138568878174
1542641675.403949,5357,2.3464622497558594
1542641675.644021,5368,1.5456128120422363
1542641675.884647,5379,1.6715352535247803
1542641676.127325,5390,1.6618138551712036
1542641676.377188,5401,3.419172525405884
1542641676.618883,5412,3.2533013820648193
1542641676.860093,5423,1.4675203561782837
1542641677.102057,5434,1.6333094835281372
1542641677.344845,5445,1.8063100576400757
1542641677.589296,5456,1.464247226715088
1542641677.831742,5467,1.4952622652053833
1542641678.075355,5478,2.1433944702148438
1542641678.318588,5489,1.3332349061965942
1542641678.560003,5500,2.873192310333252
1542641678.810597,5511,3.489907741546631
1542641679.054181,5522,1.5546538829803467
1542641679.297395,5533,1.2704938650131226
1542641679.539049,5544,1.5502794981002808
1542641679.78201,5555,1.3338183164596558
1542641680.024205,5566,1.7149096727371216
1542641680.265652,5577,1.8326303958892822
1542641680.507568,5588,1.0126864910125732
1542641680.748695,5599,2.8692469596862793
1542641680.990397,5610,3.01066255569458
